WordID,SentenceNr,WordNr,Target,Surprisal,Entropy
1344,26,41,other,7.177015840850169,6.190392
1345,26,42,kerosene-based,13.222329505721895,7.57077
1346,26,43,drilling,3.853971641822724,7.807342
1347,26,44,technology,9.786834209854499,4.4347525
1348,26,45,Christner,24.36048120465404,2.5577753
1349,26,46,said,3.1291770150328775,7.117027
1350,27,2,similar,10.180085129700611,11.747268
1351,27,3,but,7.982286966250873,4.418568
1352,27,4,even,8.21116818072333,7.280316
1353,27,5,more,1.2450894650846325,4.946133
1354,27,6,striking,6.79285829606354,9.692915
1355,27,7,is,1.1138452729968278,3.7547123
1356,27,8,the,1.065115692746852,3.723742
1357,27,9,evidence,10.556617181074019,9.723348
1358,27,10,from,5.521903137764863,3.4674256
1359,27,11,athletic,17.190762359855746,9.0481205
1360,27,12,training,4.592133999996312,8.522995
1361,27,13,As,18.86834553328272,5.593752
1362,27,14,with,6.3955454050726015,8.483098
1363,27,15,rehearsing,18.372826618807323,7.014832
1364,27,16,a,4.211481783828653,6.587641
1365,27,17,piece,7.708565229771092,9.208648
1366,27,18,on,7.259718850254658,1.4685825
1367,27,19,the,2.2061801161931203,6.586903
1368,27,20,piano,6.502753227350249,10.371227
1369,27,21,practicing,14.46023297934175,4.455333
1370,27,22,a,3.8421945106916984,7.8715262
1371,27,23,complex,9.338154394884238,8.800967
1372,27,24,physical,10.58285943962053,8.33978
1373,27,25,task,1.9914551156632296,4.9331727
1374,27,26,in,5.107358894769724,4.202527
1375,27,27,the,2.9697516493415455,6.324539
1376,27,28,mind,8.492804815513757,8.506274
1377,27,29,alone,10.251240023116267,4.548945
1378,27,30,is,6.2270640891310505,3.8132262
1379,27,31,nearly,9.12259013243182,7.571826
1380,27,32,as,3.087958580413367,3.7398553
1381,27,33,effective,3.5291686251702776,6.5149655
1382,27,34,a,7.65111519179578,2.3425112
1383,27,35,learning,6.632748836572292,7.457652
1384,27,36,strategy,6.219406969926969,4.854092
1385,27,37,as,0.4942038285556576,2.0812862
1386,27,38,actually,10.739981823687543,8.098032
1387,27,39,physically,11.463061317123614,5.5816627
1388,27,40,doing,4.906188840618183,5.2778788
1389,27,41,it,0.6635716227215934,2.3403292
1390,27,42,But,14.233736898783224,2.092714
1391,27,43,it,4.135736478514079,7.3385878
1392,27,44,doesnÕt,6.005901341176727,3.9262195
1393,27,45,stop,6.016828672813254,6.8239784
1394,27,46,there,0.45819403575269607,1.8368874
1395,28,2,similar,10.180085129700611,11.747268
1396,28,3,but,7.982286966250873,4.418568
1397,28,4,even,8.21116818072333,7.280316
1398,28,5,more,1.2450894650846325,4.946133
1399,28,6,striking,6.79285829606354,9.692915
1400,28,7,is,1.1138452729968278,3.7547123
1401,28,8,the,1.065115692746852,3.723742
1402,28,9,evidence,10.556617181074019,9.723348
1403,28,10,from,5.521903137764863,3.4674256
1404,28,11,athletic,17.190762359855746,9.0481205
1405,28,12,training,4.592133999996312,8.522995
1406,28,13,As,18.86834553328272,5.593752
1407,28,14,with,6.3955454050726015,8.483098
1408,28,15,rehearsing,18.372826618807323,7.014832
1409,28,16,a,4.211481783828653,6.587641
1410,28,17,piece,7.708565229771092,9.208648
1411,28,18,on,7.259718850254658,1.4685825
1412,28,19,the,2.2061801161931203,6.586903
1413,28,20,piano,6.502753227350249,10.371227
1414,28,21,practicing,14.46023297934175,4.455333
1415,28,22,a,3.8421945106916984,7.8715262
1416,28,23,complex,9.338154394884238,8.800967
1417,28,24,physical,10.58285943962053,8.33978
1418,28,25,task,1.9914551156632296,4.9331727
1419,28,26,in,5.107358894769724,4.202527
1420,28,27,the,2.9697516493415455,6.324539
1421,28,28,mind,8.492804815513757,8.506274
1422,28,29,alone,10.251240023116267,4.548945
1423,28,30,is,6.2270640891310505,3.8132262
1424,28,31,nearly,9.12259013243182,7.571826
1425,28,32,as,3.087958580413367,3.7398553
1426,28,33,effective,3.5291686251702776,6.5149655
1427,28,34,a,7.65111519179578,2.3425112
1428,28,35,learning,6.632748836572292,7.457652
1429,28,36,strategy,6.219406969926969,4.854092
1430,28,37,as,0.4942038285556576,2.0812862
1431,28,38,actually,10.739981823687543,8.098032
1432,28,39,physically,11.463061317123614,5.5816627
1433,28,40,doing,4.906188840618183,5.2778788
1434,28,41,it,0.6635716227215934,2.3403292
1435,28,42,But,14.233736898783224,2.092714
1436,28,43,it,4.135736478514079,7.3385878
1437,28,44,doesn't,6.005901341176727,3.9262195
1438,28,45,stop,4.462507505061339,6.278179
1439,28,46,there,0.3120704606179673,1.3550366
1440,29,2,bill,12.705202450631896,11.725312
1441,29,3,was,4.993420523071845,6.145764
1442,29,4,drafted,6.944836245167912,5.086295
1443,29,5,and,4.421915287402925,4.511608
1444,29,6,introduced,3.9461695491839337,5.2168746
1445,29,7,into,4.5224010566606525,3.621088
1446,29,8,Parliament,7.451290133978274,3.084015
1447,29,9,several,12.459899401285567,4.5188727
1448,29,10,times,4.9460875380317715,2.1535022
1449,29,11,but,5.585709098575596,4.3633614
1450,29,12,met,13.08283145420438,5.432041
1451,29,13,with,0.9171522107023596,4.0080533
1452,29,14,great,8.072001916918026,4.172968
1453,29,15,opposition,0.705464223994556,3.0454926
1454,29,16,mostly,13.66624900130269,3.1483645
1455,29,17,from,1.037522184726216,3.0062358
1456,29,18,farmers,8.518694007673766,7.0891123
1457,29,19,Eventually,26.597759868273474,3.19964
1458,29,20,in,7.30822996870934,4.643693
1459,29,21,1925,8.015542599283641,6.9915423
1460,29,22,it,4.019575709849524,4.8554306
1461,29,23,was,0.5212054513301146,2.0822396
1462,29,24,decided,6.021876112438745,6.9016113
1463,29,25,that,1.0390997611014452,2.0793986
1464,29,26,summer,16.58739035774056,6.1530237
1465,29,27,time,6.867030614939673,6.815706
1466,29,28,should,2.2042302275836554,5.3460283
1467,29,29,begin,7.456098514016549,2.1747007
1468,29,30,on,3.837590691514439,5.8956866
1469,29,31,the,1.5409126378910671,5.728676
1470,29,32,day,5.8500569401606,8.810298
1471,29,33,following,5.805668156761033,3.604122
1472,29,34,the,1.5005909275553935,6.000806
1473,29,35,third,9.4705907746529,9.806807
1474,29,36,Saturday,7.165038702307385,7.069179
1475,29,37,in,1.3190277086796498,1.8975784
1476,29,38,April,3.6195550531170495,3.877913
1477,29,39,and,2.8243144709564687,4.2385383
1478,29,40,close,7.8431171635286745,6.921426
1479,29,41,after,8.04299664732678,3.7201335
1480,29,42,the,2.7419050120851596,4.4064627
1481,29,43,first,3.42281645628238,6.1285295
1482,29,44,Saturday,1.5973529895966794,4.51256
1483,29,45,in,1.1367727653897486,2.2217884
1484,29,46,October,3.921348806674731,2.8545234
1485,30,2,early,11.378959268945012,10.399696
1486,30,3,Europeans,14.76727226666993,6.183951
1487,30,4,discovered,6.866693448317117,7.889169
1488,30,5,Easter,12.527203944615795,6.720751
1489,30,6,Island,3.7857523331008647,6.0389104
1490,30,7,its,11.492775411574131,3.7573023
1491,30,8,somewhat,15.190033110979012,9.495397
1492,30,9,isolated,8.133359282424184,9.583399
1493,30,10,ecosystem,9.245462722498946,7.7342105
